Experiment,Condition,Biome,dsc,scv,sbv,sci,cap,Left,Perc.Accom
surfaceSample,Landed@Kerbin,Water,1,0.00390625,0.3,11.95313,12,0.0468700000000002,99.61
surfaceSample,Splashed@Kerbin,Badlands,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Deserts,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Grasslands,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Highlands,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,IceCaps,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Mountains,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Shores,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Tundra,1,1,0.4,0,16,16,0.00
surfaceSample,Splashed@Kerbin,Water,1,0.00390625,0.4,15.9375,16,0.0625,99.61
surfaceSample,Landed@Laythe,Dunes,1,1,14,0,560,560,0
surfaceSample,Landed@Laythe,Poles,1,1,14,0,560,560,0
surfaceSample,Landed@Laythe,Shores,1,1,14,0,560,560,0
surfaceSample,Landed@Laythe,TheSagenSea,1,1,14,0,560,560,0
surfaceSample,Splashed@Laythe,Dunes,1,1,12,0,480,480,0
surfaceSample,Splashed@Laythe,Poles,1,1,12,0,480,480,0
surfaceSample,Splashed@Laythe,Shores,1,1,12,0,480,480,0
surfaceSample,Splashed@Laythe,TheSagenSea,1,1,12,0,480,480,0
surfaceSample,Landed@Minmus,Flats,1,0.796875,5,40.625,200,159.375,20.31
surfaceSample,Landed@Minmus,GreatFlats,1,0.8125,5,37.5,200,162.5,18.75
surfaceSample,Landed@Minmus,GreaterFlats,1,1,5,0,200,200,0
surfaceSample,Landed@Minmus,Highlands,1,1,5,0,200,200,0
surfaceSample,Landed@Minmus,LesserFlats,1,0.796875,5,40.625,200,159.375,20.31
surfaceSample,Landed@Minmus,Lowlands,1,0.8125,5,37.5,200,162.5,18.75
surfaceSample,Landed@Minmus,Midlands,1,0.8125,5,37.5,200,162.5,18.75
surfaceSample,Landed@Minmus,Poles,1,0.796875,5,40.625,200,159.375,20.31
surfaceSample,Landed@Minmus,Slopes,1,1,5,0,200,200,0.00
surfaceSample,Landed@Moho,Canyon,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,CentralLowlands,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,Highlands,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,Midlands,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,MinorCraters,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,NorthPole,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,NorthernSinkhole,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,NorthernSinkholeRidge,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,SouthEasternLowlands,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,SouthPole,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,SouthWesternLowlands,1,1,10,0,400,400,0
surfaceSample,Landed@Moho,WesternLowlands,1,1,10,0,400,400,0
surfaceSample,Landed@Mun,Canyons,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,EastCrater,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,EastFarsideCrater,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,FarsideCrater,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,HighlandCraters,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,Highlands,1,0.1992188,4,128.125,160,31.875,80.08
surfaceSample,Landed@Mun,MidlandCraters,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,Midlands,1,1,4,0,160,160,0.00
surfaceSample,Landed@Mun,NorthernBasin,1,0.1992188,4,128.125,160,31.875,80.08
surfaceSample,Landed@Mun,NorthwestCrater,1,1,4,0,160,160,0.00
surfaceSample,Landed@Mun,PolarCrater,1,1,4,0,160,160,0
surfaceSample,Landed@Mun,PolarLowlands,1,0.1992188,4,128.125,160,31.875,80.08
surfaceSample,Landed@Mun,Poles,1,0.203125,4,127.5,160,32.5,79.69
surfaceSample,Landed@Mun,SouthwestCrater,1,0.1992188,4,128.125,160,31.875,80.08
surfaceSample,Landed@Mun,TwinCraters,1,1,4,0,160,160,0
surfaceSample,Landed@Pol,Highlands,1,1,12,0,480,480,0
surfaceSample,Landed@Pol,Lowlands,1,1,12,0,480,480,0
surfaceSample,Landed@Pol,Midlands,1,1,12,0,480,480,0
surfaceSample,Landed@Pol,Poles,1,1,12,0,480,480,0
surfaceSample,Landed@Tylo,Highlands,1,1,12,0,480,480,0
surfaceSample,Landed@Tylo,Lowlands,1,1,12,0,480,480,0
surfaceSample,Landed@Tylo,MajorCrater,1,1,12,0,480,480,0
surfaceSample,Landed@Tylo,Mara,1,1,12,0,480,480,0
surfaceSample,Landed@Tylo,Midlands,1,1,12,0,480,480,0
surfaceSample,Landed@Vall,Highlands,1,1,12,0,480,480,0
surfaceSample,Landed@Vall,Lowlands,1,1,12,0,480,480,0
surfaceSample,Landed@Vall,Midlands,1,1,12,0,480,480,0
surfaceSample,Landed@Vall,Poles,1,1,12,0,480,480,0
temperatureScan,Landed@Bop,Peaks,1,1,12,0,96,96,0
temperatureScan,Landed@Bop,Poles,1,1,12,0,96,96,0
temperatureScan,Landed@Bop,Rodges,1,1,12,0,96,96,0
temperatureScan,Landed@Bop,Slopes,1,1,12,0,96,96,0
temperatureScan,Landed@Bop,Valley,1,1,12,0,96,96,0
temperatureScan,InSpaceLow@Bop,Global,1,1,9,0,72,72,0
temperatureScan,Landed@Dres,Canyons,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,Highlands,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,ImpactCraters,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,ImpactEjecta,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,Lowlands,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,Midlands,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,Poles,1,1,8,0,64,64,0
temperatureScan,Landed@Dres,Ridges,1,1,8,0,64,64,0
temperatureScan,InSpaceLow@Dres,Global,1,1,7,0,56,56,0
temperatureScan,Landed@Duna,Craters,1,1,8,0,64,64,0
temperatureScan,Landed@Duna,Highlands,1,1,8,0,64,64,0
temperatureScan,Landed@Duna,Lowlands,1,1,8,0,64,64,0
temperatureScan,Landed@Duna,Midlands,1,1,8,0,64,64,0
temperatureScan,Landed@Duna,Poles,1,1,8,0,64,64,0
temperatureScan,FlyingLow@Duna,Craters,1,1,5,0,40,40,0
temperatureScan,FlyingLow@Duna,Highlands,1,1,5,0,40,40,0
temperatureScan,FlyingLow@Duna,Lowlands,1,1,5,0,40,40,0
temperatureScan,FlyingLow@Duna,Midlands,1,1,5,0,40,40,0
temperatureScan,FlyingLow@Duna,Poles,1,1,5,0,40,40,0
temperatureScan,FlyingHigh@Duna,Global,1,1,5,0,40,40,0
temperatureScan,InSpaceLow@Duna,Global,1,1,7,0,56,56,0
temperatureScan,Landed@Eeloo,Craters,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,Glaciers,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,Highlands,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,IceCanyons,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,Lowlands,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,Midlands,1,1,15,0,120,120,0
temperatureScan,Landed@Eeloo,Poles,1,1,15,0,120,120,0
temperatureScan,InSpaceLow@Eeloo,Global,1,1,12,0,96,96,0
temperatureScan,Landed@Eve,ExplodiumSea,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,Highlands,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,ImpactEjecta,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,Lowlands,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,Midlands,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,Peaks,1,1,8,0,64,64,0
temperatureScan,Landed@Eve,Poles,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,ExplodiumSea,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,Highlands,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,ImpactEjecta,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,Lowlands,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,Midlands,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,Peaks,1,1,8,0,64,64,0
temperatureScan,Splashed@Eve,Poles,1,1,8,0,64,64,0
temperatureScan,FlyingLow@Eve,ExplodiumSea,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,Highlands,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,ImpactEjecta,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,Lowlands,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,Midlands,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,Peaks,1,1,6,0,48,48,0
temperatureScan,FlyingLow@Eve,Poles,1,1,6,0,48,48,0
temperatureScan,FlyingHigh@Eve,Global,1,1,6,0,48,48,0
temperatureScan,InSpaceLow@Eve,Global,1,1,7,0,56,56,0
temperatureScan,Landed@Gilly,Highlands,1,1,9,0,72,72,0
temperatureScan,Landed@Gilly,Lowlands,1,1,9,0,72,72,0
temperatureScan,Landed@Gilly,Midlands,1,1,9,0,72,72,0
temperatureScan,InSpaceLow@Gilly,Global,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,CentralMountainRidge,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,EasternMountainRidge,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,Lowlands,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,Midlands,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,PolarLowlands,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,SouthEasternMountainRange,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,SouthPole,1,1,8,0,64,64,0
temperatureScan,Landed@Ike,WesternMountainRidge,1,1,8,0,64,64,0
temperatureScan,InSpaceLow@Ike,Global,1,1,7,0,56,56,0
temperatureScan,FlyingLow@Jool,Global,1,1,12,0,96,96,0
temperatureScan,FlyingHigh@Jool,Global,1,1,9,0,72,72,0
temperatureScan,InSpaceLow@Jool,Global,1,1,7,0,56,56,0
temperatureScan,Landed@KSC,Administration,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,AstronautComplex,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,Crawlerway,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,FlagPole,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,KSC,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,LaunchPad,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,MissionControl,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&D,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DCentralBuilding,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DCornerLab,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,R&DMainBuilding,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DObservatory,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DSideLab,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DSmallLab,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DTanks,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,R&DWindTunnel,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,Runway,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,SPH,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,SPHMainBuilding,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,SPHRoundTank,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,SPHTanks,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,SPHWaterTower,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,TrackingStation,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,TrackingStationDishEast,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,TrackingStationDishNorth,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,TrackingStationHub,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,TrackingStationSouth,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,VAB,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,VABMainBuilding,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@KSC,VABPodMemorial,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,VABRoundTank,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@KSC,VABTanks,1,1,0.3,0,2.4,2.4,0
temperatureScan,Landed@Kerbin,Badlands,1,1,0.3,0,2.4,2.4,0.00
temperatureScan,Landed@Kerbin,Deserts,1,1,0.3,0,2.4,2.4,0.00
temperatureScan,Landed@Kerbin,Grasslands,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@Kerbin,Highlands,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@Kerbin,IceCaps,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@Kerbin,Mountains,1,1,0.3,0,2.4,2.4,0.00
temperatureScan,Landed@Kerbin,Shores,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@Kerbin,Tundra,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Landed@Kerbin,Water,1,0,0.3,2.4,2.4,0,100.00
temperatureScan,Splashed@Kerbin,Badlands,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Deserts,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Grasslands,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Highlands,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,IceCaps,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Mountains,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Shores,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Tundra,1,1,0.4,0,3.2,3.2,0.00
temperatureScan,Splashed@Kerbin,Water,1,0,0.4,3.2,3.2,0,100.00
temperatureScan,FlyingLow@Kerbin,Badlands,1,1,0.7,0,5.6,5.6,0.00
temperatureScan,FlyingLow@Kerbin,Deserts,1,1,0.7,0,5.6,5.6,0.00
temperatureScan,FlyingLow@Kerbin,Grasslands,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,Highlands,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,IceCaps,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,Mountains,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,Shores,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,Tundra,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingLow@Kerbin,Water,1,0,0.7,5.6,5.6,0,100.00
temperatureScan,FlyingHigh@Kerbin,Global,1,0,0.9,7.2,7.2,0,100.00
temperatureScan,InSpaceLow@Kerbin,Global,1,0,1,8,8,0,100.00
temperatureScan,InSpaceLow@Kerbol,Global,1,1,11,0,88,88,0
temperatureScan,Landed@Laythe,Dunes,1,1,14,0,112,112,0
temperatureScan,Landed@Laythe,Poles,1,1,14,0,112,112,0
temperatureScan,Landed@Laythe,Shores,1,1,14,0,112,112,0
temperatureScan,Landed@Laythe,TheSagenSea,1,1,14,0,112,112,0
temperatureScan,Splashed@Laythe,Dunes,1,1,12,0,96,96,0
temperatureScan,Splashed@Laythe,Poles,1,1,12,0,96,96,0
temperatureScan,Splashed@Laythe,Shores,1,1,12,0,96,96,0
temperatureScan,Splashed@Laythe,TheSagenSea,1,1,12,0,96,96,0
temperatureScan,FlyingLow@Laythe,Dunes,1,1,11,0,88,88,0
temperatureScan,FlyingLow@Laythe,Poles,1,1,11,0,88,88,0
temperatureScan,FlyingLow@Laythe,Shores,1,1,11,0,88,88,0
temperatureScan,FlyingLow@Laythe,TheSagenSea,1,1,11,0,88,88,0
temperatureScan,FlyingHigh@Laythe,Global,1,1,10,0,80,80,0
temperatureScan,InSpaceLow@Laythe,Global,1,1,9,0,72,72,0
temperatureScan,Landed@Minmus,Flats,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,GreatFlats,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,GreaterFlats,1,1,5,0,40,40,0
temperatureScan,Landed@Minmus,Highlands,1,1,5,0,40,40,0
temperatureScan,Landed@Minmus,LesserFlats,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,Lowlands,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,Midlands,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,Poles,1,1,5,0,40,40,0.00
temperatureScan,Landed@Minmus,Slopes,1,1,5,0,40,40,0.00
temperatureScan,InSpaceLow@Minmus,Global,1,0.5,4,16,32,16,50.00
temperatureScan,Landed@Moho,Canyon,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,CentralLowlands,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,Highlands,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,Midlands,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,MinorCraters,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,NorthPole,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,NorthernSinkhole,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,NorthernSinkholeRidge,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,SouthEasternLowlands,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,SouthPole,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,SouthWesternLowlands,1,1,10,0,80,80,0
temperatureScan,Landed@Moho,WesternLowlands,1,1,10,0,80,80,0
temperatureScan,InSpaceLow@Moho,Global,1,1,8,0,64,64,0
temperatureScan,Landed@Mun,Canyons,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,EastCrater,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,EastFarsideCrater,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,FarsideCrater,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,HighlandCraters,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,Highlands,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,MidlandCraters,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,Midlands,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,NorthernBasin,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,NorthwestCrater,1,1,4,0,32,32,0.00
temperatureScan,Landed@Mun,PolarCrater,1,1,4,0,32,32,0
temperatureScan,Landed@Mun,PolarLowlands,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,Poles,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,SouthwestCrater,1,0,4,32,32,0,100.00
temperatureScan,Landed@Mun,TwinCraters,1,1,4,0,32,32,0
temperatureScan,InSpaceLow@Mun,Global,1,0,3,24,24,0,100.00
temperatureScan,Landed@Pol,Highlands,1,1,12,0,96,96,0
temperatureScan,Landed@Pol,Lowlands,1,1,12,0,96,96,0
temperatureScan,Landed@Pol,Midlands,1,1,12,0,96,96,0
temperatureScan,Landed@Pol,Poles,1,1,12,0,96,96,0
temperatureScan,InSpaceLow@Pol,Global,1,1,9,0,72,72,0
temperatureScan,Landed@Tylo,Highlands,1,1,12,0,96,96,0
temperatureScan,Landed@Tylo,Lowlands,1,1,12,0,96,96,0
temperatureScan,Landed@Tylo,MajorCrater,1,1,12,0,96,96,0
temperatureScan,Landed@Tylo,Mara,1,1,12,0,96,96,0
temperatureScan,Landed@Tylo,Midlands,1,1,12,0,96,96,0
temperatureScan,InSpaceLow@Tylo,Global,1,1,10,0,80,80,0
temperatureScan,Landed@Vall,Highlands,1,1,12,0,96,96,0
temperatureScan,Landed@Vall,Lowlands,1,1,12,0,96,96,0
temperatureScan,Landed@Vall,Midlands,1,1,12,0,96,96,0
temperatureScan,Landed@Vall,Poles,1,1,12,0,96,96,0
temperatureScan,InSpaceLow@Vall,Global,1,1,9,0,72,72,0
recovery,Kerbin,Flew,1,0,5,6,6,0,100.00
recovery,Kerbin,SubOrbited,1,3.576278E-06,8,9.599966,9.6,3.39999999994234e-05,100.00
recovery,Kerbin,Orbited,1,0,10,12,12,0,100.00
recovery,Mun,FlewBy,1,1,2,0,14.4,14.4,0
recovery,Mun,SubOrbited,1,0.1666667,20,20,24,4,83.33
recovery,Mun,Orbited,1,1,2,0,24,24,0
recovery,Mun,Surfaced,1,0.0007717345,30,35.97222,36,0.0277799999999999,99.92
recovery,Minmus,FlewBy,1,1,2.5,0,18,18,0
recovery,Minmus,SubOrbited,1,1,2.5,0,24,24,0
recovery,Minmus,Orbited,1,1,2.5,0,30,30,0
recovery,Minmus,Surfaced,1,1,2.5,0,45,45,0
recovery,Kerbol,FlewBy,1,1,4,0,28.8,28.8,0
recovery,Kerbol,SubOrbited,1,1,4,0,38.4,38.4,0
recovery,Kerbol,Orbited,1,1,4,0,48,48,0
recovery,Moho,FlewBy,1,1,7,0,50.4,50.4,0
recovery,Moho,SubOrbited,1,1,7,0,67.2,67.2,0
recovery,Moho,Orbited,1,1,7,0,84,84,0
recovery,Moho,Surfaced,1,1,7,0,126,126,0
recovery,Eve,FlewBy,1,1,5,0,36,36,0
recovery,Eve,SubOrbited,1,1,5,0,48,48,0
recovery,Eve,Orbited,1,1,5,0,60,60,0
recovery,Eve,Surfaced,1,1,5,0,90,90,0
recovery,Gilly,FlewBy,1,1,6,0,43.2,43.2,0
recovery,Gilly,SubOrbited,1,1,6,0,57.6,57.6,0
recovery,Gilly,Orbited,1,1,6,0,72,72,0
recovery,Gilly,Surfaced,1,1,6,0,108,108,0
recovery,Duna,FlewBy,1,1,5,0,36,36,0
recovery,Duna,SubOrbited,1,1,5,0,48,48,0
recovery,Duna,Orbited,1,1,5,0,60,60,0
recovery,Duna,Surfaced,1,1,5,0,90,90,0
recovery,Ike,FlewBy,1,1,5,0,36,36,0
recovery,Ike,SubOrbited,1,1,5,0,48,48,0
recovery,Ike,Orbited,1,1,5,0,60,60,0
recovery,Ike,Surfaced,1,1,5,0,90,90,0
recovery,Dres,FlewBy,1,1,6,0,43.2,43.2,0
recovery,Dres,SubOrbited,1,1,6,0,57.6,57.6,0
recovery,Dres,Orbited,1,1,6,0,72,72,0
recovery,Dres,Surfaced,1,1,6,0,108,108,0
recovery,Jool,FlewBy,1,1,6,0,43.2,43.2,0
recovery,Jool,SubOrbited,1,1,6,0,57.6,57.6,0
recovery,Jool,Orbited,1,1,6,0,72,72,0
recovery,Laythe,FlewBy,1,1,8,0,57.6,57.6,0
recovery,Laythe,SubOrbited,1,1,8,0,76.8,76.8,0
recovery,Laythe,Orbited,1,1,8,0,96,96,0
recovery,Laythe,Surfaced,1,1,8,0,144,144,0
recovery,Vall,FlewBy,1,1,8,0,57.6,57.6,0
recovery,Vall,SubOrbited,1,1,8,0,76.8,76.8,0
recovery,Vall,Orbited,1,1,8,0,96,96,0
recovery,Vall,Surfaced,1,1,8,0,144,144,0
recovery,Tylo,FlewBy,1,1,8,0,57.6,57.6,0
recovery,Tylo,SubOrbited,1,1,8,0,76.8,76.8,0
recovery,Tylo,Orbited,1,1,8,0,96,96,0
recovery,Tylo,Surfaced,1,1,8,0,144,144,0
recovery,Bop,FlewBy,1,1,8,0,57.6,57.6,0
recovery,Bop,SubOrbited,1,1,8,0,76.8,76.8,0
recovery,Bop,Orbited,1,1,8,0,96,96,0
recovery,Bop,Surfaced,1,1,8,0,144,144,0
recovery,Pol,FlewBy,1,1,8,0,57.6,57.6,0
recovery,Pol,SubOrbited,1,1,8,0,76.8,76.8,0
recovery,Pol,Orbited,1,1,8,0,96,96,0
recovery,Pol,Surfaced,1,1,8,0,144,144,0
recovery,Eeloo,FlewBy,1,1,10,0,72,72,0
recovery,Eeloo,SubOrbited,1,1,10,0,96,96,0
recovery,Eeloo,Orbited,1,1,10,0,120,120,0
recovery,Eeloo,Surfaced,1,1,10,0,180,180,0
SCANsat,Kerbin,AltimetryLoRes,2,1,1.5,30,30,0,100.00
SCANsat,Kerbin,AltimetryHiRes,3,0.2494907,1.5,22.51528,30,7.48472,75.05
SCANsat,Kerbin,BiomeAnomaly,4,1,1.5,30,30,0,100.00
SCANsat,Mun,AltimetryLoRes,2,1,2,40,40,0,100.00
SCANsat,Mun,AltimetryHiRes,3,0.6373302,2,14.50679,40,25.49321,36.27
SCANsat,Mun,BiomeAnomaly,4,1,2,40,40,0,100.00
SCANsat,Minmus,AltimetryLoRes,2,0.05890434,2.5,47.05478,50,2.94522,94.11
SCANsat,Minmus,AltimetryHiRes,1,1,2.5,0,50,50,0
SCANsat,Minmus,BiomeAnomaly,4,0.05898147,2.5,47.05093,50,2.94907,94.10
SCANsat,Kerbol,AltimetryLoRes,1,1,2,0,40,40,0
SCANsat,Kerbol,AltimetryHiRes,1,1,2,0,40,40,0
SCANsat,Kerbol,BiomeAnomaly,1,1,2,0,40,40,0
SCANsat,Moho,AltimetryLoRes,1,1,7,0,140,140,0
SCANsat,Moho,AltimetryHiRes,1,1,7,0,140,140,0
SCANsat,Moho,BiomeAnomaly,1,1,7,0,140,140,0
SCANsat,Eve,AltimetryLoRes,1,1,5,0,100,100,0
SCANsat,Eve,AltimetryHiRes,1,1,5,0,100,100,0
SCANsat,Eve,BiomeAnomaly,1,1,5,0,100,100,0
SCANsat,Gilly,AltimetryLoRes,1,1,6,0,120,120,0
SCANsat,Gilly,AltimetryHiRes,1,1,6,0,120,120,0
SCANsat,Gilly,BiomeAnomaly,1,1,6,0,120,120,0
SCANsat,Duna,AltimetryLoRes,1,1,5,0,100,100,0
SCANsat,Duna,AltimetryHiRes,1,1,5,0,100,100,0
SCANsat,Duna,BiomeAnomaly,1,1,5,0,100,100,0
SCANsat,Ike,AltimetryLoRes,1,1,5,0,100,100,0
SCANsat,Ike,AltimetryHiRes,1,1,5,0,100,100,0
SCANsat,Ike,BiomeAnomaly,1,1,5,0,100,100,0
SCANsat,Dres,AltimetryLoRes,1,1,6,0,120,120,0
SCANsat,Dres,AltimetryHiRes,1,1,6,0,120,120,0
SCANsat,Dres,BiomeAnomaly,1,1,6,0,120,120,0
SCANsat,Jool,AltimetryLoRes,1,1,6,0,120,120,0
SCANsat,Jool,AltimetryHiRes,1,1,6,0,120,120,0
SCANsat,Jool,BiomeAnomaly,1,1,6,0,120,120,0
SCANsat,Laythe,AltimetryLoRes,1,1,8,0,160,160,0
SCANsat,Laythe,AltimetryHiRes,1,1,8,0,160,160,0
SCANsat,Laythe,BiomeAnomaly,1,1,8,0,160,160,0
SCANsat,Vall,AltimetryLoRes,1,1,8,0,160,160,0
SCANsat,Vall,AltimetryHiRes,1,1,8,0,160,160,0
SCANsat,Vall,BiomeAnomaly,1,1,8,0,160,160,0
SCANsat,Tylo,AltimetryLoRes,1,1,8,0,160,160,0
